id,label,date,number
top-gun-maverick,numFans,2024-09-29,14083
aftersun,numViews,2024-09-29,1069865
aftersun,avgRating,2024-09-29,4.23
aftersun,numReviews,2024-09-29,305581
aftersun,numRatings,2024-09-29,892830
aftersun,numLikes,2024-09-29,473700
aftersun,numFans,2024-09-29,61435
the-hunger-games,numViews,2024-09-29,2737412
the-hunger-games,avgRating,2024-09-29,3.68
the-hunger-games,numReviews,2024-09-29,181788
the-hunger-games,numRatings,2024-09-29,1537498
the-hunger-games,numLikes,2024-09-29,694051
the-hunger-games,numFans,2024-09-29,14161
walle,numViews,2024-09-29,2863211
walle,avgRating,2024-09-29,4.2
walle,numReviews,2024-09-29,79094
walle,numRatings,2024-09-29,1529697
walle,numLikes,2024-09-29,915478
walle,numFans,2024-09-29,20325
the-lighthouse-2019,numViews,2024-09-29,1362851
the-lighthouse-2019,avgRating,2024-09-29,4.03
the-lighthouse-2019,numReviews,2024-09-29,187134
the-lighthouse-2019,numRatings,2024-09-29,1012450
the-lighthouse-2019,numLikes,2024-09-29,509226
the-lighthouse-2019,numFans,2024-09-29,23417
harry-potter-and-the-philosophers-stone,numViews,2024-09-29,2874972
harry-potter-and-the-philosophers-stone,avgRating,2024-09-29,3.77
harry-potter-and-the-philosophers-stone,numReviews,2024-09-29,130214
harry-potter-and-the-philosophers-stone,numRatings,2024-09-29,1481252
harry-potter-and-the-philosophers-stone,numLikes,2024-09-29,750066
harry-potter-and-the-philosophers-stone,numFans,2024-09-29,8112
bottoms,numViews,2024-09-29,1160490
bottoms,avgRating,2024-09-29,3.81
bottoms,numReviews,2024-09-29,441080
bottoms,numRatings,2024-09-29,987109
bottoms,numLikes,2024-09-29,475217
bottoms,numFans,2024-09-29,25027
bullet-train,numViews,2024-09-29,1622793
bullet-train,avgRating,2024-09-29,3.55
bullet-train,numReviews,2024-09-29,279882
bullet-train,numRatings,2024-09-29,1262684
bullet-train,numLikes,2024-09-29,527516
bullet-train,numFans,2024-09-29,9832
alien,numViews,2024-09-29,1736163
alien,avgRating,2024-09-29,4.27
alien,numReviews,2024-09-29,193206
alien,numRatings,2024-09-29,1159716
alien,numLikes,2024-09-29,634812
alien,numFans,2024-09-29,39801
the-devil-wears-prada,numViews,2024-09-29,2114941
the-devil-wears-prada,avgRating,2024-09-29,3.79
the-devil-wears-prada,numReviews,2024-09-29,184766
the-devil-wears-prada,numRatings,2024-09-29,1277172
the-devil-wears-prada,numLikes,2024-09-29,649629
the-devil-wears-prada,numFans,2024-09-29,27853
thor-ragnarok,numViews,2024-09-29,2511702
thor-ragnarok,avgRating,2024-09-29,3.72
thor-ragnarok,numReviews,2024-09-29,96425
thor-ragnarok,numRatings,2024-09-29,1525780
thor-ragnarok,numLikes,2024-09-29,790481
thor-ragnarok,numFans,2024-09-29,7053
avatar,numViews,2024-09-29,2740578
avatar,avgRating,2024-09-29,3.6
avatar,numReviews,2024-09-29,123046
avatar,numRatings,2024-09-29,1521919
avatar,numLikes,2024-09-29,614205
avatar,numFans,2024-09-29,16801
no-country-for-old-men,numViews,2024-09-29,1726526
no-country-for-old-men,avgRating,2024-09-29,4.33
no-country-for-old-men,numReviews,2024-09-29,127817
no-country-for-old-men,numRatings,2024-09-29,1195848
no-country-for-old-men,numLikes,2024-09-29,628886
no-country-for-old-men,numFans,2024-09-29,31664
1917,numViews,2024-09-29,1784450
1917,avgRating,2024-09-29,4.11
1917,numReviews,2024-09-29,127877
1917,numRatings,2024-09-29,1266685
1917,numLikes,2024-09-29,628099
1917,numFans,2024-09-29,13286
prisoners,numViews,2024-09-29,1609695
prisoners,avgRating,2024-09-29,4.3
prisoners,numReviews,2024-09-29,162846
prisoners,numRatings,2024-09-29,1199967
prisoners,numLikes,2024-09-29,602137
prisoners,numFans,2024-09-29,31101
2001-a-space-odyssey,numViews,2024-09-29,1392211
2001-a-space-odyssey,avgRating,2024-09-29,4.29
2001-a-space-odyssey,numReviews,2024-09-29,148746
2001-a-space-odyssey,numRatings,2024-09-29,914631
2001-a-space-odyssey,numLikes,2024-09-29,500321
2001-a-space-odyssey,numFans,2024-09-29,46580
the-breakfast-club,numViews,2024-09-29,2140888
the-breakfast-club,avgRating,2024-09-29,3.76
the-breakfast-club,numReviews,2024-09-29,111999
the-breakfast-club,numRatings,2024-09-29,1232472
the-breakfast-club,numLikes,2024-09-29,679979
the-breakfast-club,numFans,2024-09-29,22437
memento,numViews,2024-09-29,1658541
memento,avgRating,2024-09-29,4.17
memento,numReviews,2024-09-29,124381
memento,numRatings,2024-09-29,1091531
memento,numLikes,2024-09-29,547584
memento,numFans,2024-09-29,21763
the-avengers-2012,numViews,2024-09-29,2787666
the-avengers-2012,avgRating,2024-09-29,3.66
the-avengers-2012,numReviews,2024-09-29,74924
the-avengers-2012,numRatings,2024-09-29,1505857
the-avengers-2012,numLikes,2024-09-29,713486
the-avengers-2012,numFans,2024-09-29,4601
moonlight-2016,numViews,2024-09-29,1438331
moonlight-2016,avgRating,2024-09-29,4.2
moonlight-2016,numReviews,2024-09-29,116310
moonlight-2016,numRatings,2024-09-29,984305
moonlight-2016,numLikes,2024-09-29,544899
moonlight-2016,numFans,2024-09-29,29791
spider-man-far-from-home,numViews,2024-09-29,2449640
spider-man-far-from-home,avgRating,2024-09-29,3.37
spider-man-far-from-home,numReviews,2024-09-29,114164
spider-man-far-from-home,numRatings,2024-09-29,1471745
spider-man-far-from-home,numLikes,2024-09-29,617413
spider-man-far-from-home,numFans,2024-09-29,1996
doctor-strange-in-the-multiverse-of-madness,numViews,2024-09-29,1940307
doctor-strange-in-the-multiverse-of-madness,avgRating,2024-09-29,2.95
doctor-strange-in-the-multiverse-of-madness,numReviews,2024-09-29,247374
doctor-strange-in-the-multiverse-of-madness,numRatings,2024-09-29,1370518
doctor-strange-in-the-multiverse-of-madness,numLikes,2024-09-29,413638
doctor-strange-in-the-multiverse-of-madness,numFans,2024-09-29,1752
uncut-gems,numViews,2024-09-29,1550671
uncut-gems,avgRating,2024-09-29,3.95
uncut-gems,numReviews,2024-09-29,183797
uncut-gems,numRatings,2024-09-29,1126218
uncut-gems,numLikes,2024-09-29,525220
uncut-gems,numFans,2024-09-29,10846
scream,numViews,2024-09-29,1689474
scream,avgRating,2024-09-29,4.02
scream,numReviews,2024-09-29,232108
scream,numRatings,2024-09-29,1114615
scream,numLikes,2024-09-29,628220
scream,numFans,2024-09-29,68625
it-2017,numViews,2024-09-29,2455998
it-2017,avgRating,2024-09-29,3.43
it-2017,numReviews,2024-09-29,107377
it-2017,numRatings,2024-09-29,1479554
it-2017,numLikes,2024-09-29,607638
it-2017,numFans,2024-09-29,12184
dunkirk-2017,numViews,2024-09-29,1950239
dunkirk-2017,avgRating,2024-09-29,3.77
dunkirk-2017,numReviews,2024-09-29,98755
dunkirk-2017,numRatings,2024-09-29,1262244
dunkirk-2017,numLikes,2024-09-29,545017
dunkirk-2017,numFans,2024-09-29,4379
shrek,numViews,2024-09-29,2761841
shrek,avgRating,2024-09-29,4.09
shrek,numReviews,2024-09-29,103276
shrek,numRatings,2024-09-29,1416062
shrek,numLikes,2024-09-29,744157
shrek,numFans,2024-09-29,12097
puss-in-boots-the-last-wish,numViews,2024-09-29,1426747
puss-in-boots-the-last-wish,avgRating,2024-09-29,4.14
puss-in-boots-the-last-wish,numReviews,2024-09-29,295564
puss-in-boots-the-last-wish,numRatings,2024-09-29,1112480
puss-in-boots-the-last-wish,numLikes,2024-09-29,568784
puss-in-boots-the-last-wish,numFans,2024-09-29,9576
spider-man,numViews,2024-09-29,2562970
spider-man,avgRating,2024-09-29,3.8
spider-man,numReviews,2024-09-29,126712
spider-man,numRatings,2024-09-29,1370263
spider-man,numLikes,2024-09-29,668359
spider-man,numFans,2024-09-29,9479
killers-of-the-flower-moon,numViews,2024-09-29,1053778
killers-of-the-flower-moon,avgRating,2024-09-29,4.08
killers-of-the-flower-moon,numReviews,2024-09-29,246262
killers-of-the-flower-moon,numRatings,2024-09-29,881791
killers-of-the-flower-moon,numLikes,2024-09-29,346262
killers-of-the-flower-moon,numFans,2024-09-29,2133
catch-me-if-you-can-2002,numViews,2024-09-29,2048577
catch-me-if-you-can-2002,avgRating,2024-09-29,4.04
catch-me-if-you-can-2002,numReviews,2024-09-29,92965
catch-me-if-you-can-2002,numRatings,2024-09-29,1251896
catch-me-if-you-can-2002,numLikes,2024-09-29,614546
catch-me-if-you-can-2002,numFans,2024-09-29,13077
the-empire-strikes-back,numViews,2024-09-29,2234630
the-empire-strikes-back,avgRating,2024-09-29,4.41
the-empire-strikes-back,numReviews,2024-09-29,111100
the-empire-strikes-back,numRatings,2024-09-29,1304752
the-empire-strikes-back,numLikes,2024-09-29,802714
the-empire-strikes-back,numFans,2024-09-29,50459
anyone-but-you,numViews,2024-09-29,1256191
anyone-but-you,avgRating,2024-09-29,2.89
anyone-but-you,numReviews,2024-09-29,388496
anyone-but-you,numRatings,2024-09-29,1067622
anyone-but-you,numLikes,2024-09-29,300269
anyone-but-you,numFans,2024-09-29,2624
a-quiet-place-2018,numViews,2024-09-29,2103687
a-quiet-place-2018,avgRating,2024-09-29,3.65
a-quiet-place-2018,numReviews,2024-09-29,114339
a-quiet-place-2018,numRatings,2024-09-29,1343929
a-quiet-place-2018,numLikes,2024-09-29,592788
a-quiet-place-2018,numFans,2024-09-29,3140
my-neighbor-totoro,numViews,2024-09-29,1741408
my-neighbor-totoro,avgRating,2024-09-29,4.19
my-neighbor-totoro,numReviews,2024-09-29,129330
my-neighbor-totoro,numRatings,2024-09-29,1088257
my-neighbor-totoro,numLikes,2024-09-29,664451
my-neighbor-totoro,numFans,2024-09-29,18053
the-holdovers,numViews,2024-09-29,968673
the-holdovers,avgRating,2024-09-29,4.22
the-holdovers,numReviews,2024-09-29,299413
the-holdovers,numRatings,2024-09-29,838116
the-holdovers,numLikes,2024-09-29,418624
the-holdovers,numFans,2024-09-29,14395
nightcrawler,numViews,2024-09-29,1623386
nightcrawler,avgRating,2024-09-29,4.04
nightcrawler,numReviews,2024-09-29,121918
nightcrawler,numRatings,2024-09-29,1134128
nightcrawler,numLikes,2024-09-29,557760
nightcrawler,numFans,2024-09-29,12713
the-lord-of-the-rings-the-return-of-the-king,numViews,2024-09-29,2104450
the-lord-of-the-rings-the-return-of-the-king,avgRating,2024-09-29,4.51
the-lord-of-the-rings-the-return-of-the-king,numReviews,2024-09-29,122321
the-lord-of-the-rings-the-return-of-the-king,numRatings,2024-09-29,1228567
the-lord-of-the-rings-the-return-of-the-king,numLikes,2024-09-29,731494
the-lord-of-the-rings-the-return-of-the-king,numFans,2024-09-29,58124
requiem-for-a-dream,numViews,2024-09-29,1354854
requiem-for-a-dream,avgRating,2024-09-29,4.1
requiem-for-a-dream,numReviews,2024-09-29,140135
requiem-for-a-dream,numRatings,2024-09-29,893716
requiem-for-a-dream,numLikes,2024-09-29,429596
requiem-for-a-dream,numFans,2024-09-29,27567
toy-story,numViews,2024-09-29,2852876
toy-story,avgRating,2024-09-29,4.12
toy-story,numReviews,2024-09-29,56146
toy-story,numRatings,2024-09-29,1389752
toy-story,numLikes,2024-09-29,724796
toy-story,numFans,2024-09-29,7717
lost-in-translation,numViews,2024-09-29,1356365
lost-in-translation,avgRating,2024-09-29,3.81
lost-in-translation,numReviews,2024-09-29,143982
lost-in-translation,numRatings,2024-09-29,901355
lost-in-translation,numLikes,2024-09-29,421910
lost-in-translation,numFans,2024-09-29,31102
jurassic-park,numViews,2024-09-29,2354796
jurassic-park,avgRating,2024-09-29,4.11
jurassic-park,numReviews,2024-09-29,109439
jurassic-park,numRatings,2024-09-29,1259541
jurassic-park,numLikes,2024-09-29,696173
jurassic-park,numFans,2024-09-29,40435
longlegs,numViews,2024-09-29,971841
longlegs,avgRating,2024-09-29,3.42
longlegs,numReviews,2024-09-29,383641
longlegs,numRatings,2024-09-29,866690
longlegs,numLikes,2024-09-29,279507
longlegs,numFans,2024-09-29,3816
the-banshees-of-inisherin,numViews,2024-09-29,1113801
the-banshees-of-inisherin,avgRating,2024-09-29,4.11
the-banshees-of-inisherin,numReviews,2024-09-29,241987
the-banshees-of-inisherin,numRatings,2024-09-29,908267
the-banshees-of-inisherin,numLikes,2024-09-29,404920
the-banshees-of-inisherin,numFans,2024-09-29,12430
superbad,numViews,2024-09-29,1931750
superbad,avgRating,2024-09-29,3.88
superbad,numReviews,2024-09-29,160172
superbad,numRatings,2024-09-29,1223199
superbad,numLikes,2024-09-29,621546
superbad,numFans,2024-09-29,23578
the-incredibles,numViews,2024-09-29,2757601
the-incredibles,avgRating,2024-09-29,4.07
the-incredibles,numReviews,2024-09-29,64764
the-incredibles,numRatings,2024-09-29,1366675
the-incredibles,numLikes,2024-09-29,723415
the-incredibles,numFans,2024-09-29,9089
tenet,numViews,2024-09-29,1556906
tenet,avgRating,2024-09-29,3.4
tenet,numReviews,2024-09-29,199319
tenet,numRatings,2024-09-29,1107372
tenet,numLikes,2024-09-29,390551
tenet,numFans,2024-09-29,7855
zodiac,numViews,2024-09-29,1681035
zodiac,avgRating,2024-09-29,4.02
zodiac,numReviews,2024-09-29,114108
zodiac,numRatings,2024-09-29,1098116
zodiac,numLikes,2024-09-29,509687
zodiac,numFans,2024-09-29,12536
iron-man-2008,numViews,2024-09-29,2554458
iron-man-2008,avgRating,2024-09-29,3.71
iron-man-2008,numReviews,2024-09-29,77675
iron-man-2008,numRatings,2024-09-29,1351780
iron-man-2008,numLikes,2024-09-29,624747
iron-man-2008,numFans,2024-09-29,5872
the-hunger-games-the-ballad-of-songbirds-snakes,numViews,2024-09-29,1216644
the-hunger-games-the-ballad-of-songbirds-snakes,avgRating,2024-09-29,3.58
the-hunger-games-the-ballad-of-songbirds-snakes,numReviews,2024-09-29,341063
the-hunger-games-the-ballad-of-songbirds-snakes,numRatings,2024-09-29,1008049
the-hunger-games-the-ballad-of-songbirds-snakes,numLikes,2024-09-29,384800
the-hunger-games-the-ballad-of-songbirds-snakes,numFans,2024-09-29,5599
finding-nemo,numViews,2024-09-29,2859691
finding-nemo,avgRating,2024-09-29,4.04
finding-nemo,numReviews,2024-09-29,46506
finding-nemo,numRatings,2024-09-29,1371877
finding-nemo,numLikes,2024-09-29,688146
finding-nemo,numFans,2024-09-29,5769
before-sunrise,numViews,2024-09-29,1097873
before-sunrise,avgRating,2024-09-29,4.33
before-sunrise,numReviews,2024-09-29,201451
before-sunrise,numRatings,2024-09-29,792114
before-sunrise,numLikes,2024-09-29,475261
before-sunrise,numFans,2024-09-29,59931
guardians-of-the-galaxy-vol-2,numViews,2024-09-29,2359134
guardians-of-the-galaxy-vol-2,avgRating,2024-09-29,3.52
guardians-of-the-galaxy-vol-2,numReviews,2024-09-29,86658
guardians-of-the-galaxy-vol-2,numRatings,2024-09-29,1347348
guardians-of-the-galaxy-vol-2,numLikes,2024-09-29,607546
guardians-of-the-galaxy-vol-2,numFans,2024-09-29,2917
wonka,numViews,2024-09-29,1162213
wonka,avgRating,2024-09-29,3.24
wonka,numReviews,2024-09-29,332405
wonka,numRatings,2024-09-29,970436
wonka,numLikes,2024-09-29,292445
wonka,numFans,2024-09-29,1789
pride-prejudice,numViews,2024-09-29,1438728
pride-prejudice,avgRating,2024-09-29,4.1
pride-prejudice,numReviews,2024-09-29,199969
pride-prejudice,numRatings,2024-09-29,938301
pride-prejudice,numLikes,2024-09-29,564534
pride-prejudice,numFans,2024-09-29,84428
portrait-of-a-lady-on-fire,numViews,2024-09-29,911146
portrait-of-a-lady-on-fire,avgRating,2024-09-29,4.43
portrait-of-a-lady-on-fire,numReviews,2024-09-29,172839
portrait-of-a-lady-on-fire,numRatings,2024-09-29,699256
portrait-of-a-lady-on-fire,numLikes,2024-09-29,432423
portrait-of-a-lady-on-fire,numFans,2024-09-29,54426
the-lord-of-the-rings-the-two-towers,numViews,2024-09-29,2056068
the-lord-of-the-rings-the-two-towers,avgRating,2024-09-29,4.4
the-lord-of-the-rings-the-two-towers,numReviews,2024-09-29,117192
the-lord-of-the-rings-the-two-towers,numRatings,2024-09-29,1196905
the-lord-of-the-rings-the-two-towers,numLikes,2024-09-29,674811
the-lord-of-the-rings-the-two-towers,numFans,2024-09-29,22627
monsters-inc,numViews,2024-09-29,2720453
monsters-inc,avgRating,2024-09-29,4.08
monsters-inc,numReviews,2024-09-29,57702
monsters-inc,numRatings,2024-09-29,1328865
monsters-inc,numLikes,2024-09-29,697318
monsters-inc,numFans,2024-09-29,6831
a-clockwork-orange,numViews,2024-09-29,1453600
a-clockwork-orange,avgRating,2024-09-29,4.12
a-clockwork-orange,numReviews,2024-09-29,99454
a-clockwork-orange,numRatings,2024-09-29,920531
a-clockwork-orange,numLikes,2024-09-29,477473
a-clockwork-orange,numFans,2024-09-29,32420
the-super-mario-bros-movie,numViews,2024-09-29,1368544
the-super-mario-bros-movie,avgRating,2024-09-29,3.26
the-super-mario-bros-movie,numReviews,2024-09-29,300618
the-super-mario-bros-movie,numRatings,2024-09-29,1067072
the-super-mario-bros-movie,numLikes,2024-09-29,350033
the-super-mario-bros-movie,numFans,2024-09-29,1678
home-alone,numViews,2024-09-29,2540208
home-alone,avgRating,2024-09-29,3.8
home-alone,numReviews,2024-09-29,100696
home-alone,numRatings,2024-09-29,1260647
home-alone,numLikes,2024-09-29,598311
home-alone,numFans,2024-09-29,3744
oldboy,numViews,2024-09-29,1149208
oldboy,avgRating,2024-09-29,4.39
oldboy,numReviews,2024-09-29,159680
oldboy,numRatings,2024-09-29,833112
oldboy,numLikes,2024-09-29,430325
oldboy,numFans,2024-09-29,35853
spider-man-2,numViews,2024-09-29,2340909
spider-man-2,avgRating,2024-09-29,3.9
spider-man-2,numReviews,2024-09-29,114213
spider-man-2,numRatings,2024-09-29,1234758
spider-man-2,numLikes,2024-09-29,595422
spider-man-2,numFans,2024-09-29,18166
captain-america-civil-war,numViews,2024-09-29,2362009
captain-america-civil-war,avgRating,2024-09-29,3.58
captain-america-civil-war,numReviews,2024-09-29,77222
captain-america-civil-war,numRatings,2024-09-29,1322084
captain-america-civil-war,numLikes,2024-09-29,573501
captain-america-civil-war,numFans,2024-09-29,3689
marriage-story-2019,numViews,2024-09-29,1504626
marriage-story-2019,avgRating,2024-09-29,4.0
marriage-story-2019,numReviews,2024-09-29,135004
marriage-story-2019,numRatings,2024-09-29,1041125
marriage-story-2019,numLikes,2024-09-29,494501
marriage-story-2019,numFans,2024-09-29,9225
reservoir-dogs,numViews,2024-09-29,1555813
reservoir-dogs,avgRating,2024-09-29,4.15
reservoir-dogs,numReviews,2024-09-29,99211
reservoir-dogs,numRatings,2024-09-29,1022894
reservoir-dogs,numLikes,2024-09-29,531233
reservoir-dogs,numFans,2024-09-29,15256
blade-runner,numViews,2024-09-29,1453302
blade-runner,avgRating,2024-09-29,4.1
blade-runner,numReviews,2024-09-29,116731
blade-runner,numRatings,2024-09-29,951884
blade-runner,numLikes,2024-09-29,505854
blade-runner,numFans,2024-09-29,43411
the-dark-knight-rises,numViews,2024-09-29,2089389
the-dark-knight-rises,avgRating,2024-09-29,3.75
the-dark-knight-rises,numReviews,2024-09-29,88959
the-dark-knight-rises,numRatings,2024-09-29,1247858
the-dark-knight-rises,numLikes,2024-09-29,546831
the-dark-knight-rises,numFans,2024-09-29,5096
harry-potter-and-the-goblet-of-fire,numViews,2024-09-29,2440884
harry-potter-and-the-goblet-of-fire,avgRating,2024-09-29,3.82
harry-potter-and-the-goblet-of-fire,numReviews,2024-09-29,102681
harry-potter-and-the-goblet-of-fire,numRatings,2024-09-29,1226795
harry-potter-and-the-goblet-of-fire,numLikes,2024-09-29,582596
harry-potter-and-the-goblet-of-fire,numFans,2024-09-29,8525
doctor-strange-2016,numViews,2024-09-29,2329341
doctor-strange-2016,avgRating,2024-09-29,3.45
doctor-strange-2016,numReviews,2024-09-29,65306
doctor-strange-2016,numRatings,2024-09-29,1311734
doctor-strange-2016,numLikes,2024-09-29,545546
doctor-strange-2016,numFans,2024-09-29,2069
harry-potter-and-the-chamber-of-secrets,numViews,2024-09-29,2480657
harry-potter-and-the-chamber-of-secrets,avgRating,2024-09-29,3.6
harry-potter-and-the-chamber-of-secrets,numReviews,2024-09-29,93664
harry-potter-and-the-chamber-of-secrets,numRatings,2024-09-29,1232542
harry-potter-and-the-chamber-of-secrets,numLikes,2024-09-29,549232
harry-potter-and-the-chamber-of-secrets,numFans,2024-09-29,2559
asteroid-city,numViews,2024-09-29,955051
asteroid-city,avgRating,2024-09-29,3.51
asteroid-city,numReviews,2024-09-29,252156
asteroid-city,numRatings,2024-09-29,773250
asteroid-city,numLikes,2024-09-29,277033
asteroid-city,numFans,2024-09-29,3332
the-prestige,numViews,2024-09-29,1515243
the-prestige,avgRating,2024-09-29,4.24
the-prestige,numReviews,2024-09-29,106207
the-prestige,numRatings,2024-09-29,1004005
the-prestige,numLikes,2024-09-29,504739
the-prestige,numFans,2024-09-29,26408
the-hunger-games-catching-fire,numViews,2024-09-29,2113089
the-hunger-games-catching-fire,avgRating,2024-09-29,3.82
the-hunger-games-catching-fire,numReviews,2024-09-29,163241
the-hunger-games-catching-fire,numRatings,2024-09-29,1163418
the-hunger-games-catching-fire,numLikes,2024-09-29,530699
the-hunger-games-catching-fire,numFans,2024-09-29,27327
batman-begins,numViews,2024-09-29,2028741
batman-begins,avgRating,2024-09-29,3.81
batman-begins,numReviews,2024-09-29,102434
batman-begins,numRatings,2024-09-29,1208072
batman-begins,numLikes,2024-09-29,528255
batman-begins,numFans,2024-09-29,3465
john-wick,numViews,2024-09-29,1765391
john-wick,avgRating,2024-09-29,3.81
john-wick,numReviews,2024-09-29,128207
john-wick,numRatings,2024-09-29,1139159
john-wick,numLikes,2024-09-29,531348
john-wick,numFans,2024-09-29,8217
mamma-mia,numViews,2024-09-29,1691600
mamma-mia,avgRating,2024-09-29,3.78
mamma-mia,numReviews,2024-09-29,200614
mamma-mia,numRatings,2024-09-29,1007536
mamma-mia,numLikes,2024-09-29,538781
mamma-mia,numFans,2024-09-29,55216
psycho,numViews,2024-09-29,1335083
psycho,avgRating,2024-09-29,4.32
psycho,numReviews,2024-09-29,100202
psycho,numRatings,2024-09-29,838059
psycho,numLikes,2024-09-29,457239
psycho,numFans,2024-09-29,13554
amelie,numViews,2024-09-29,1283870
amelie,avgRating,2024-09-29,4.17
amelie,numReviews,2024-09-29,93889
amelie,numRatings,2024-09-29,770075
amelie,numLikes,2024-09-29,468621
amelie,numFans,2024-09-29,50395
the-witch-2015,numViews,2024-09-29,1324560
the-witch-2015,avgRating,2024-09-29,3.83
the-witch-2015,numReviews,2024-09-29,142089
the-witch-2015,numRatings,2024-09-29,945093
the-witch-2015,numLikes,2024-09-29,439764
the-witch-2015,numFans,2024-09-29,14679
the-lion-king,numViews,2024-09-29,2515578
the-lion-king,avgRating,2024-09-29,4.22
the-lion-king,numReviews,2024-09-29,51771
the-lion-king,numRatings,2024-09-29,1211496
the-lion-king,numLikes,2024-09-29,647603
the-lion-king,numFans,2024-09-29,16239
barbarian-2022,numViews,2024-09-29,1115888
barbarian-2022,avgRating,2024-09-29,3.48
barbarian-2022,numReviews,2024-09-29,270645
barbarian-2022,numRatings,2024-09-29,908435
barbarian-2022,numLikes,2024-09-29,320218
barbarian-2022,numFans,2024-09-29,2619
star-wars-the-force-awakens,numViews,2024-09-29,2191174
star-wars-the-force-awakens,avgRating,2024-09-29,3.3
star-wars-the-force-awakens,numReviews,2024-09-29,85020
star-wars-the-force-awakens,numRatings,2024-09-29,1246807
star-wars-the-force-awakens,numLikes,2024-09-29,487147
star-wars-the-force-awakens,numFans,2024-09-29,1694
captain-america-the-winter-soldier,numViews,2024-09-29,2199953
captain-america-the-winter-soldier,avgRating,2024-09-29,3.72
captain-america-the-winter-soldier,numReviews,2024-09-29,77013
captain-america-the-winter-soldier,numRatings,2024-09-29,1199980
captain-america-the-winter-soldier,numLikes,2024-09-29,553755
captain-america-the-winter-soldier,numFans,2024-09-29,9796
schindlers-list,numViews,2024-09-29,1343612
schindlers-list,avgRating,2024-09-29,4.52
schindlers-list,numReviews,2024-09-29,51824
schindlers-list,numRatings,2024-09-29,805081
schindlers-list,numLikes,2024-09-29,417522
schindlers-list,numFans,2024-09-29,16639
brokeback-mountain,numViews,2024-09-29,1169308
brokeback-mountain,avgRating,2024-09-29,4.11
brokeback-mountain,numReviews,2024-09-29,171163
brokeback-mountain,numRatings,2024-09-29,771677
brokeback-mountain,numLikes,2024-09-29,403349
brokeback-mountain,numFans,2024-09-29,28110
bohemian-rhapsody,numViews,2024-09-29,1925891
bohemian-rhapsody,avgRating,2024-09-29,3.44
bohemian-rhapsody,numReviews,2024-09-29,83482
bohemian-rhapsody,numRatings,2024-09-29,1186719
bohemian-rhapsody,numLikes,2024-09-29,485995
bohemian-rhapsody,numFans,2024-09-29,6250
the-boy-and-the-heron,numViews,2024-09-29,840569
the-boy-and-the-heron,avgRating,2024-09-29,3.95
the-boy-and-the-heron,numReviews,2024-09-29,229480
the-boy-and-the-heron,numRatings,2024-09-29,697037
the-boy-and-the-heron,numLikes,2024-09-29,314955
the-boy-and-the-heron,numFans,2024-09-29,3826
princess-mononoke,numViews,2024-09-29,1345836
princess-mononoke,avgRating,2024-09-29,4.37
princess-mononoke,numReviews,2024-09-29,115607
princess-mononoke,numRatings,2024-09-29,886163
princess-mononoke,numLikes,2024-09-29,544531
princess-mononoke,numFans,2024-09-29,42955
tangled-2010,numViews,2024-09-29,2191490
tangled-2010,avgRating,2024-09-29,3.95
tangled-2010,numReviews,2024-09-29,101931
tangled-2010,numRatings,2024-09-29,1152574
tangled-2010,numLikes,2024-09-29,612527
tangled-2010,numFans,2024-09-29,32461
babylon-2022,numViews,2024-09-29,826678
babylon-2022,avgRating,2024-09-29,3.83
babylon-2022,numReviews,2024-09-29,216948
babylon-2022,numRatings,2024-09-29,678277
babylon-2022,numLikes,2024-09-29,294497
babylon-2022,numFans,2024-09-29,19111
priscilla,numViews,2024-09-29,834765
priscilla,avgRating,2024-09-29,3.56
priscilla,numReviews,2024-09-29,254905
priscilla,numRatings,2024-09-29,707359
priscilla,numLikes,2024-09-29,269675
priscilla,numFans,2024-09-29,9411
harry-potter-and-the-deathly-hallows-part-2,numViews,2024-09-29,2325779
harry-potter-and-the-deathly-hallows-part-2,avgRating,2024-09-29,3.97
harry-potter-and-the-deathly-hallows-part-2,numReviews,2024-09-29,76682
harry-potter-and-the-deathly-hallows-part-2,numRatings,2024-09-29,1152219
harry-potter-and-the-deathly-hallows-part-2,numLikes,2024-09-29,543533
harry-potter-and-the-deathly-hallows-part-2,numFans,2024-09-29,4963
the-lobster,numViews,2024-09-29,1142275
the-lobster,avgRating,2024-09-29,3.78
the-lobster,numReviews,2024-09-29,133116
the-lobster,numRatings,2024-09-29,797086
the-lobster,numLikes,2024-09-29,331513
the-lobster,numFans,2024-09-29,10598
star-wars-episode-iii-revenge-of-the-sith,numViews,2024-09-29,1894565
star-wars-episode-iii-revenge-of-the-sith,avgRating,2024-09-29,3.85
star-wars-episode-iii-revenge-of-the-sith,numReviews,2024-09-29,129855
star-wars-episode-iii-revenge-of-the-sith,numRatings,2024-09-29,1101487
star-wars-episode-iii-revenge-of-the-sith,numLikes,2024-09-29,537537
star-wars-episode-iii-revenge-of-the-sith,numFans,2024-09-29,48766
jaws,numViews,2024-09-29,1700594
jaws,avgRating,2024-09-29,3.96
jaws,numReviews,2024-09-29,117681
jaws,numRatings,2024-09-29,960328
jaws,numLikes,2024-09-29,439866
jaws,numFans,2024-09-29,19344
beetlejuice,numViews,2024-09-29,1445174
beetlejuice,avgRating,2024-09-29,3.75
beetlejuice,numReviews,2024-09-29,162636
beetlejuice,numRatings,2024-09-29,904869
beetlejuice,numLikes,2024-09-29,457369
beetlejuice,numFans,2024-09-29,13053
